school,encoded_field_sum,end_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,duration_days,remaining_time,combined_emb_0,combined_emb_1,combined_emb_2,combined_emb_3,combined_emb_4,combined_emb_5,combined_emb_6,combined_emb_7,combined_emb_8,combined_emb_9,combined_emb_10,combined_emb_11,combined_emb_12,combined_emb_13,combined_emb_14,combined_emb_15,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_attempts_sum_mean_1,exercise_context_sum_1,exercise_langugage_binary_mean_1,exercise_diff_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_score_mean_1,exercise_hour_entropy_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_time_between_views_std_1,video_speed_avg_1,total_words_phase1,total_positive1,total_negative1,total_neutral1,entropy_time_comment_phase2,exercise_id_count_2,exercise_correct_sum_2,exercise_correct_mean_2,exercise_num_problem_sum_2,exercise_attempts_sum_mean_2,exercise_context_sum_2,exercise_langugage_binary_mean_2,exercise_diff_mean_2,exercise_perc_real_completed_mean_2,exercise_perc_real_score_mean_2,exercise_hour_entropy_2,video_watched_percentage_2,video_percentage_watch_time_2,video_pause_count_2,video_time_between_views_std_2,video_speed_avg_2,total_words_phase2,total_positive2,total_negative2,total_neutral2
0.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8194027,-0.50656044,3.9843874,3.67141,4.8336754,1.771459,1.4394338,-1.1864744,-0.9922771,0.20291972,1.2573059,-2.9689932,2.0214689,-4.1156387,3.8869615,-2.3257709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8493755,-0.5291905,3.9847414,3.6657138,4.9256105,1.7508159,1.3846085,-1.093174,-0.96535987,0.16023415,1.2978705,-2.9527855,2.0264,-4.071247,3.9091668,-2.3328726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,5.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,48,-2.8262074,-0.5033608,4.047053,3.6663702,4.8744965,1.710019,1.261142,-1.1348333,-0.9432286,0.28252092,1.3433694,-3.0132465,2.0555315,-4.0673614,3.9173722,-2.4350824,1.4241299173467734,15.0,57.0,3.8,105.0,7.0,13.0,0.0,0.0114629629629629,1.0,0.396025086025086,1.2973,0.0,0.0,0.0,0.0,0.0,68.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8339024,-0.49612075,3.9979181,3.6248202,4.9311438,1.7972692,1.3969306,-1.1606963,-0.9562075,0.18096998,1.3174881,-2.981003,2.1328018,-4.1125574,3.8959546,-2.339275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,105,2020.0,9.0,131,11,13,0,0.0,1,1.0,50.0,50.0,0.0,152.0,129,3.5621893,-1.4253638,7.7616863,3.4774065,-0.19395758,4.6993318,1.5523528,-1.9582777,-0.73993546,-7.2280483,0.2623391,-0.46263868,4.050659,-7.4538813,4.3819475,-2.9104383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8480628,-0.48492783,3.9430704,3.6072237,4.8759003,1.7200317,1.4225136,-1.1608229,-1.003073,0.19761026,1.2708223,-2.9816723,1.9970112,-4.074791,3.8597426,-2.3102026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.784305,-0.48626083,3.9496698,3.6048462,4.938328,1.8567722,1.414272,-1.1304283,-0.9301294,0.18920214,1.3292164,-2.9745631,2.0763385,-4.174293,3.925108,-2.359229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8385653,-0.48712653,3.9880767,3.643002,4.910282,1.723121,1.4093555,-1.0844648,-1.0347058,0.18211396,1.3641678,-2.9860916,2.0304518,-4.080015,3.9068594,-2.3706841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,103,-2.8523564,-0.45074207,3.9305882,3.6480525,4.8654647,1.7787377,1.4866803,-1.1382561,-1.0841496,0.26094046,1.3201909,-3.0514798,2.012098,-4.1587276,3.888359,-2.341498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,100,-2.8628135,-0.44335517,4.0267706,3.6891131,4.799963,1.6590877,1.4438131,-1.2271539,-1.077549,0.29102635,1.3921756,-3.0092888,1.9566567,-4.0212054,3.8769252,-2.352048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8658576,-0.47794223,3.988829,3.7191558,4.8019714,1.8006444,1.5319107,-1.204795,-1.1530763,0.18075097,1.3322697,-3.029951,1.9634893,-4.2436438,3.8642015,-2.3115077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,85,-3.610135,0.10252127,6.994166,2.891343,1.8046062,-6.474865,4.353945,-6.3500156,2.8110223,-8.561371,-3.1309052,-4.1243615,3.7752516,-3.091902,-4.0293293,-0.17853108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,4.0
0.0,136,2020.0,10.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,121.0,77,2.8731081,-0.62932813,1.6674266,0.07100486,3.020013,-1.9023058,0.7209114,-2.9641483,-1.9678023,0.5764609,-1.2873778,-0.7572335,0.8167577,-2.6137443,-2.3406174,0.49469477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43,2020.0,2.0,39,43,6,0,0.0,0,1.0,60.0,40.0,0.0,97.0,47,3.0244026,-2.990219,8.039627,0.18353033,3.029617,-0.60794914,3.516554,0.6141824,2.866485,0.80527616,2.9454336,4.338041,-2.5457335,-2.5501268,1.1191432,-1.5161388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,59,0.48355955,0.6973716,3.1918883,1.0145714,1.666158,1.5956876,3.4078593,1.2056798,-1.2718421,-1.431246,0.09370506,-0.76853865,2.1645522,-2.5586846,-1.2369218,-3.2139134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,48,0.47589344,0.73238873,3.1326883,1.062578,1.6611972,1.6348616,3.3352842,1.2618048,-1.2083929,-1.4569299,0.14313807,-0.8149331,2.2464607,-2.5939927,-1.2346299,-3.2487974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,0.0,1.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8192706,-0.53587234,3.9947252,3.77149,4.801216,1.7289981,1.352241,-1.1808727,-1.0581868,0.18581343,1.2458469,-3.0373335,1.9487016,-4.074899,3.8567922,-2.3146062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8128383,-0.4967811,3.9540868,3.6600723,4.7846627,1.7315347,1.4294229,-1.1281371,-1.0131757,0.23365867,1.3805282,-2.978764,1.9836192,-4.0546713,3.87376,-2.3550754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.845808,-0.48776814,3.990249,3.6839645,4.8668838,1.7467418,1.4893785,-1.1314344,-1.0006796,0.22376001,1.3643177,-2.9716158,2.0464606,-4.0779324,3.9109907,-2.3387702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.8102722,-0.5027097,3.8576384,3.6168027,4.925652,1.920161,1.5686058,-1.1387405,-1.0699778,0.15802577,1.2752435,-2.9636111,1.9679979,-4.199603,3.89964,-2.310463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,1,528.0,0,1.0,100.0,0.0,0.0,195.0,117,-2.727959,-0.5847235,3.9539075,3.5461934,4.868085,1.8328357,1.3134909,-1.1669245,-0.96371627,0.21949826,1.2773187,-2.996657,2.0146914,-4.0789204,3.8615155,-2.3023214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.7828655,-0.498723,3.9257464,3.6363008,4.937504,1.792416,1.444166,-1.1086484,-0.956754,0.13865244,1.25223,-2.959234,2.0499663,-4.077136,3.890286,-2.3501163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,102,-2.8736026,-0.44540763,4.017289,3.6643033,4.7969627,1.6222279,1.4872675,-1.2346632,-1.0625805,0.23157698,1.4201443,-2.9366956,2.0115294,-4.0285845,3.8747678,-2.3660438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,3,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.9172385,-0.4673043,3.9663336,3.67448,4.94447,1.734818,1.4089565,-1.1400721,-1.053284,0.1525056,1.3004904,-2.9339697,2.0832982,-4.0609593,3.918223,-2.353983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,-2.856905,-0.4539438,4.0452414,3.6403544,4.8594995,1.6375616,1.4217967,-1.1430236,-1.0355219,0.21598235,1.3952522,-2.943656,2.032148,-4.0307384,3.8741925,-2.3785348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,68,0.39491168,0.7791945,3.1412673,1.0585093,1.6610658,1.5901179,3.2896595,1.1814816,-1.2792058,-1.4775362,0.040441975,-0.74783325,2.1736164,-2.544685,-1.222428,-3.2332158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0
4.0,66,2020.0,12.0,47,23,13,0,0.0,0,1.0,70.0,30.0,0.0,99.0,99,1.0957555,-0.9648805,3.5410762,3.4848752,1.6713645,1.5565381,1.0520475,-7.784331,3.988672,1.1097633,-1.4814619,-3.4560342,0.8683897,-6.499316,-4.5998497,1.1637224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,63,0.5576413,0.7125901,3.1482286,1.0141289,1.728423,1.5771933,3.3648984,1.2184589,-1.234037,-1.4625041,0.11718896,-0.73341954,2.2214296,-2.5833871,-1.2008129,-3.176891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,112,2020.0,1.0,99,12,14,1,2040.0,0,1.0,80.0,20.0,0.0,169.0,44,4.7160645,-0.015271351,5.8838735,0.28432027,3.7704039,-0.011834867,0.76874447,-0.60851204,-1.6450635,-5.606353,1.1236148,2.4988208,2.0054445,-2.0306466,-1.0844824,0.80002487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
