school,encoded_field_sum,end_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,duration_days,remaining_time,combined_emb_0,combined_emb_1,combined_emb_2,combined_emb_3,combined_emb_4,combined_emb_5,combined_emb_6,combined_emb_7,combined_emb_8,combined_emb_9,combined_emb_10,combined_emb_11,combined_emb_12,combined_emb_13,combined_emb_14,combined_emb_15,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_attempts_sum_mean_1,exercise_context_sum_1,exercise_langugage_binary_mean_1,exercise_diff_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_score_mean_1,exercise_hour_entropy_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_time_between_views_std_1,video_speed_avg_1,total_words_phase1,total_positive1,total_negative1,total_neutral1
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.14664568,-5.2195854,2.7647777,-2.050053,0.3070651,1.946753,2.7311678,-0.30392158,-2.9214118,-2.4093647,-3.3094196,4.584569,2.1386058,-1.8255643,1.0418794,-0.5795149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.18325588,-5.270789,2.788063,-2.1534023,0.29739824,2.0323806,2.6493359,-0.287468,-2.9700842,-2.3803267,-3.3869357,4.549528,2.1808484,-1.909258,1.0956745,-0.5861689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.10355082,-5.3550935,2.8640556,-2.066548,0.3275976,2.0115662,2.678684,-0.25673437,-2.8956892,-2.4219682,-3.394144,4.5298185,2.1628842,-1.9188641,1.0373653,-0.5438887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,103,0.26350102,-5.307892,2.8264816,-2.0848517,0.28716356,1.980439,2.63792,-0.19005033,-2.8351016,-2.2563648,-3.3770576,4.540218,2.2422924,-1.8312207,1.1477656,-0.66934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0
345.0,66,2020.0,5.0,15,15,15,1,1560.0,0,1.0,100.0,0.0,0.0,195.0,39,0.3071348,-5.4004917,2.6111507,-2.1651452,-0.15184271,1.97718,2.3515801,-0.21356311,-3.1879656,-1.9347636,-2.8063536,4.9308267,2.0991714,-1.1350669,0.9083583,-0.8652853,1.5498260458782016,13.0,56.0,4.307692307692308,91.0,7.0,12.0,0.0,0.0275213675213674,1.0,0.4619764850534081,1.84462,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,6.0
345.0,66,2020.0,3.0,15,15,15,2,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.10436787,-5.4925146,2.8327703,-2.184504,0.27427453,2.0684013,2.6278872,-0.21897131,-2.9915993,-2.3879545,-3.293786,4.472354,2.1267667,-1.8941352,1.062821,-0.5497815,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.27607405,-5.479723,2.611069,-2.1822248,-0.17262073,2.0341785,2.3869817,-0.25393164,-3.186635,-1.9837961,-2.6933837,4.9536695,2.1418064,-1.1221211,0.9581786,-0.8226906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.1610476,-5.3742027,2.8416734,-2.1170282,0.29906467,2.0504935,2.6832232,-0.31271788,-2.7605338,-2.3793826,-3.320921,4.494417,2.231833,-1.8975574,1.0867757,-0.7020943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,5.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,48,0.22670378,-5.234396,2.829476,-2.1580434,0.25643608,1.9773092,2.713892,-0.2255457,-2.9273834,-2.3420322,-3.476685,4.5961337,2.1728666,-1.8944485,1.1047205,-0.6955794,1.4241299173467734,15.0,57.0,3.8,105.0,7.0,13.0,0.0,0.0114629629629629,1.0,0.396025086025086,1.2973,0.0,0.0,0.0,0.0,0.0,68.0,2.0,1.0,9.0
345.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.12592897,-5.3204165,2.816401,-2.1373606,0.31906003,2.0301352,2.6667957,-0.21042314,-2.8606842,-2.324564,-3.3585925,4.4840937,2.2008388,-1.8102444,1.1303271,-0.625063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.15561937,-5.230176,2.837236,-2.1227686,0.32247758,1.9726276,2.7265038,-0.27102515,-2.8495235,-2.3160617,-3.3993232,4.593445,2.2557533,-1.8490326,1.0924976,-0.6486517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.06706697,-5.3719444,2.8320646,-2.1315336,0.30978233,2.0769277,2.6169708,-0.21545991,-2.9109201,-2.3352275,-3.4038615,4.431356,2.1746566,-1.8686546,1.1329998,-0.58380854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,103,0.17861672,-5.272995,2.8462095,-2.1009314,0.31690943,2.007671,2.655419,-0.21882457,-2.8245525,-2.3167336,-3.389779,4.5058103,2.1839283,-1.8135418,1.1244684,-0.66619277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,2.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,100,0.10506086,-5.3393316,2.8677168,-2.1079907,0.35582677,2.0107124,2.6965294,-0.27203518,-2.8626528,-2.3755329,-3.4545557,4.5093565,2.238407,-1.8930421,1.0653275,-0.65208036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.29635325,-5.5005965,2.6697326,-2.3000755,-0.23149481,2.0465848,2.408544,-0.19540131,-3.0425777,-1.9104624,-2.7626379,4.8889675,2.2129364,-1.0810165,0.9418553,-0.8323077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,1.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,91,-2.7283478,-1.7254426,1.8010304,-0.22962503,-1.5639918,-1.3724495,7.6734605,-2.8680642,-1.3184453,3.2014995,-6.218033,7.8795075,-0.9985069,-6.289484,2.7412558,-0.34839156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,4.0
0.0,136,2020.0,10.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,121.0,77,3.3642855,-1.764465,2.7721906,-0.4460202,1.3968399,-0.3795179,3.0666938,-1.6633141,-2.2245414,1.4312232,-1.8512926,1.4530364,-1.3293122,-2.4724164,-2.0449166,1.5219746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,59,0.8164586,1.929759,0.7896658,-0.37591782,-0.7384674,1.7428026,5.232003,-2.1677089,-0.6877804,-0.56204915,-0.3398575,3.5868332,-1.1055775,-0.4406739,-0.13591689,-1.2629013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,54,2.26774,-1.9652333,5.7701306,-1.9438498,2.4274485,4.1520643,3.7020562,-1.2472196,-3.2225418,-1.7863487,1.4382803,1.6215193,1.8400421,-0.20066306,-0.316782,1.7728152,0.0,1.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0241666666666666,1.0,0.7142857142857143,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,12.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,14,0.8398776,1.8862938,0.78441286,-0.39533895,-0.63605356,1.7181987,5.2135053,-2.2000773,-0.70982087,-0.6219798,-0.34641147,3.6548195,-1.0851846,-0.39394832,-0.070225805,-1.3119273,0.5004024235381879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,1.0,2.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.13069214,-5.3899956,2.8794181,-2.1361985,0.27508098,2.0584898,2.6552958,-0.31481004,-2.8007169,-2.3530455,-3.3360806,4.5081863,2.1982188,-1.8371081,1.0978285,-0.64195246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.20540825,-5.3558145,2.8958144,-2.1796172,0.28725034,2.080593,2.6641064,-0.1821366,-2.7890134,-2.352943,-3.3778827,4.458197,2.1670947,-1.8384392,1.2246178,-0.7392516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.3520664,-5.391287,2.5367708,-2.2060857,-0.19135529,2.0598364,2.411316,-0.19774553,-3.3018067,-1.9366751,-2.6902213,5.032324,2.1094124,-1.0950218,0.95326877,-0.82865024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.1161526,-5.344681,2.827096,-2.1318722,0.28372997,2.0724454,2.6627545,-0.31494302,-2.8397179,-2.350071,-3.3790312,4.455579,2.1978693,-1.8103305,1.0832393,-0.6562934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,1,528.0,0,1.0,100.0,0.0,0.0,195.0,117,0.20611751,-5.3628135,2.895327,-2.0959888,0.30116156,1.9997134,2.6654646,-0.20213577,-2.7140326,-2.3435137,-3.3892443,4.422659,2.1976056,-1.8563384,1.1243258,-0.69305676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,103,0.19297753,-5.419674,2.9438124,-2.146205,0.31004417,2.0450912,2.7104568,-0.29609045,-2.7092915,-2.4047644,-3.4343135,4.450281,2.2469957,-1.8854904,1.1604227,-0.76907784,1.329661348854758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,5.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.16236822,-5.4232006,2.8578396,-2.120182,0.29028207,2.0301983,2.635379,-0.2703877,-2.7732306,-2.3170776,-3.3220847,4.556209,2.243033,-1.8301673,1.1294858,-0.73294616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,102,0.25146076,-5.3128133,2.8033557,-2.0961075,0.24555111,2.0060678,2.7289453,-0.25045618,-2.842125,-2.3005998,-3.3692186,4.580206,2.252466,-1.8238983,1.1194645,-0.649224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0
345.0,66,2020.0,3.0,15,15,15,3,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.3608362,-5.366419,2.5595264,-2.240975,-0.18270138,2.0876698,2.3154607,-0.20159027,-3.2202978,-1.8300142,-2.7667356,5.035577,2.1631358,-1.1453543,0.94961727,-0.78123605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.27846125,-5.2705574,2.5899415,-2.124195,0.016499802,1.94396,2.4510274,-0.23688921,-3.0882506,-1.9994514,-2.8974137,4.8519278,2.1637897,-1.3282504,1.1076478,-0.6840304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,68,0.9020102,1.889484,0.73141503,-0.39805627,-0.6702156,1.6763761,5.2401686,-2.0729752,-0.67537737,-0.5579146,-0.37402362,3.6181917,-1.0645944,-0.42263645,-0.15043992,-1.2608958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,63,0.80891585,1.858316,0.79816985,-0.38804525,-0.64090544,1.6463865,5.2477283,-2.2178545,-0.69892716,-0.56629694,-0.3733507,3.63772,-1.0635418,-0.39138794,-0.061818313,-1.3241768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
28.0,31,2019.0,9.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,78,0.8310709,1.9373044,0.79882044,-0.44049388,-0.7080964,1.6760888,5.231347,-2.1461213,-0.66930354,-0.6023468,-0.4002454,3.6356564,-1.0997926,-0.39997846,-0.09659757,-1.3176917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,9.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,79,0.8276164,1.8628416,0.7679796,-0.3779137,-0.71137524,1.678916,5.27073,-2.167045,-0.6487002,-0.53703034,-0.34226528,3.5794017,-1.0696614,-0.43528736,-0.128255,-1.2455738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,77,2020.0,2.0,37,33,9,1,0.0,0,0.0,60.0,40.0,0.0,97.0,48,2.8008165,-3.7402568,8.776182,-0.55244064,0.98695195,5.769355,4.5585585,1.3494465,2.4284785,-1.3010317,-1.3776686,4.9795966,-0.22161998,-2.5723453,4.343048,-5.4508166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422.0,112,2020.0,1.0,99,12,14,1,2016.0,0,1.0,80.0,20.0,0.0,169.0,39,-1.3989978,0.51585466,1.574717,-1.3165252,3.5492895,1.7431761,5.6640825,-3.5147305,0.8728981,2.248435,-2.838089,-0.9525565,-2.8172405,-1.3341358,-2.0409312,-1.9370244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,80,-2.768342,-1.7514098,1.8228916,-0.22766791,-1.6575403,-1.3852004,7.682797,-2.8694472,-1.3215184,3.1539123,-6.2103586,7.8949814,-0.9853838,-6.24097,2.7015162,-0.31999052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,84,-2.782586,-1.806637,1.8606701,-0.2517505,-1.6626753,-1.3985388,7.669199,-2.8056154,-1.2866765,3.2379007,-6.1913877,7.9248133,-1.0107245,-6.3231287,2.7367465,-0.28332883,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,2.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,84,-2.723569,-1.8465589,1.8481772,-0.17505716,-1.60397,-1.4003348,7.662382,-2.8472986,-1.3542323,3.115251,-6.208387,7.9123044,-1.0038395,-6.3208427,2.7694235,-0.28093112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,3.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,80,-2.7201054,-1.7499694,1.8411467,-0.23183063,-1.6100354,-1.3655225,7.660657,-2.816823,-1.2755455,3.2655308,-6.2641745,7.931108,-1.0347834,-6.2134886,2.7387042,-0.3428591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,84,-2.7397885,-1.8000395,1.7673175,-0.21818295,-1.6294557,-1.3674762,7.671352,-2.8165572,-1.2680026,3.1578927,-6.2176123,7.9510345,-1.0120146,-6.303593,2.7019954,-0.31173623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,84,-2.7483938,-1.7171898,1.8412538,-0.2619655,-1.6613623,-1.3022227,7.6607966,-2.8804963,-1.3707741,3.204126,-6.2695484,7.895681,-0.98923653,-6.2702374,2.7617342,-0.3034509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
49.0,76,2020.0,1.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,115,-2.7246175,-1.7388225,1.8828598,-0.21644568,-1.6138595,-1.3762877,7.6729374,-2.8571908,-1.274244,3.1647117,-6.206132,7.9457254,-1.0332565,-6.290373,2.7503667,-0.29611388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,84,-2.7398355,-1.7693043,1.8226683,-0.19295062,-1.6148424,-1.3629895,7.6593666,-2.8499503,-1.2989966,3.17013,-6.2216196,7.900358,-1.0838456,-6.2561574,2.7651353,-0.27624345,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,2.0
