school,encoded_field_sum,end_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,duration_days,remaining_time,combined_emb_0,combined_emb_1,combined_emb_2,combined_emb_3,combined_emb_4,combined_emb_5,combined_emb_6,combined_emb_7,combined_emb_8,combined_emb_9,combined_emb_10,combined_emb_11,combined_emb_12,combined_emb_13,combined_emb_14,combined_emb_15,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_attempts_sum_mean_1,exercise_context_sum_1,exercise_langugage_binary_mean_1,exercise_diff_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_score_mean_1,exercise_hour_entropy_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_time_between_views_std_1,video_speed_avg_1,total_words_phase1,total_positive1,total_negative1,total_neutral1
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.14664568,-5.2195854,2.7647777,-2.050053,0.3070651,1.946753,2.7311678,-0.30392158,-2.9214118,-2.4093647,-3.3094196,4.584569,2.1386058,-1.8255643,1.0418794,-0.5795149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.10355082,-5.3550935,2.8640556,-2.066548,0.3275976,2.0115662,2.678684,-0.25673437,-2.8956892,-2.4219682,-3.394144,4.5298185,2.1628842,-1.9188641,1.0373653,-0.5438887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,103,0.26350102,-5.307892,2.8264816,-2.0848517,0.28716356,1.980439,2.63792,-0.19005033,-2.8351016,-2.2563648,-3.3770576,4.540218,2.2422924,-1.8312207,1.1477656,-0.66934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.1531962,-5.2042465,2.7945561,-2.0929804,0.30616075,1.9565558,2.6543984,-0.21751225,-2.9029365,-2.2589607,-3.3973136,4.588769,2.200226,-1.8115016,1.1455865,-0.63352317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,2,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.10436787,-5.4925146,2.8327703,-2.184504,0.27427453,2.0684013,2.6278872,-0.21897131,-2.9915993,-2.3879545,-3.293786,4.472354,2.1267667,-1.8941352,1.062821,-0.5497815,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.2642016,-5.2886515,2.8215656,-2.1128001,0.28208703,2.0000155,2.6742306,-0.24646768,-2.8022628,-2.2803426,-3.4165196,4.5542765,2.2307904,-1.8502524,1.1082631,-0.70983446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.1250051,-5.3232327,2.8305311,-2.1722765,0.24856956,1.9805344,2.615625,-0.266435,-2.9189866,-2.3255463,-3.3004475,4.4707594,2.132193,-1.7770867,1.1293122,-0.67624223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0
345.0,66,2020.0,5.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,48,0.22670378,-5.234396,2.829476,-2.1580434,0.25643608,1.9773092,2.713892,-0.2255457,-2.9273834,-2.3420322,-3.476685,4.5961337,2.1728666,-1.8944485,1.1047205,-0.6955794,1.4241299173467734,15.0,57.0,3.8,105.0,7.0,13.0,0.0,0.0114629629629629,1.0,0.396025086025086,1.2973,0.0,0.0,0.0,0.0,0.0,68.0,2.0,1.0,9.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.36877993,-5.4041715,2.5890987,-2.1985521,-0.21002877,2.0334804,2.3212793,-0.14930812,-3.1966703,-1.8726227,-2.7664833,4.9835014,2.162874,-1.1119255,0.93687594,-0.79406554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,105,2020.0,9.0,131,11,13,0,0.0,1,1.0,50.0,50.0,0.0,152.0,129,-0.05391065,-1.7747793,5.121323,-5.18679,3.2821546,4.5875034,4.272958,-5.37786,-0.06717932,4.9437613,-2.0411046,-0.8119074,2.859499,-5.7758408,-2.710834,0.3836632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.12592897,-5.3204165,2.816401,-2.1373606,0.31906003,2.0301352,2.6667957,-0.21042314,-2.8606842,-2.324564,-3.3585925,4.4840937,2.2008388,-1.8102444,1.1303271,-0.625063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.15561937,-5.230176,2.837236,-2.1227686,0.32247758,1.9726276,2.7265038,-0.27102515,-2.8495235,-2.3160617,-3.3993232,4.593445,2.2557533,-1.8490326,1.0924976,-0.6486517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.37238362,-5.3517065,2.5824347,-2.194899,-0.20666742,2.09632,2.3428714,-0.12169054,-3.2764423,-1.8751848,-2.8362055,5.0224943,2.1203637,-1.14929,0.9078135,-0.8031875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.16566269,-5.3467846,2.8594635,-2.0568945,0.35966155,2.023201,2.6802268,-0.13435173,-2.9170518,-2.3715975,-3.4068274,4.5179124,2.1756423,-1.9341437,1.0944042,-0.56119883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.06706697,-5.3719444,2.8320646,-2.1315336,0.30978233,2.0769277,2.6169708,-0.21545991,-2.9109201,-2.3352275,-3.4038615,4.431356,2.1746566,-1.8686546,1.1329998,-0.58380854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,125,2019.0,12.0,34,33,5,0,0.0,2,1.0,75.0,25.0,0.0,106.0,3,-0.35471505,-0.4546007,2.837027,-3.6425395,-1.6492188,-0.3302746,5.8423743,-0.8203946,-0.48412427,5.417882,1.91645,0.5656639,-0.15070596,-3.5351808,-3.5567465,-2.8856726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,103,0.17861672,-5.272995,2.8462095,-2.1009314,0.31690943,2.007671,2.655419,-0.21882457,-2.8245525,-2.3167336,-3.389779,4.5058103,2.1839283,-1.8135418,1.1244684,-0.66619277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,2.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,100,0.10506086,-5.3393316,2.8677168,-2.1079907,0.35582677,2.0107124,2.6965294,-0.27203518,-2.8626528,-2.3755329,-3.4545557,4.5093565,2.238407,-1.8930421,1.0653275,-0.65208036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.10815251,-5.38449,2.8696585,-2.136728,0.3140675,2.0356686,2.6654277,-0.19415945,-2.8167071,-2.299818,-3.3712745,4.5344076,2.2173252,-1.7766898,1.1301987,-0.72306234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66,2020.0,3.0,15,15,15,1,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.29635325,-5.5005965,2.6697326,-2.3000755,-0.23149481,2.0465848,2.408544,-0.19540131,-3.0425777,-1.9104624,-2.7626379,4.8889675,2.2129364,-1.0810165,0.9418553,-0.8323077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,2.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,85,-2.7384083,-1.7770934,1.8454502,-0.24460948,-1.6251636,-1.3427284,7.614487,-2.9272475,-1.3268651,3.2145603,-6.2496595,7.8898773,-1.0165981,-6.288329,2.7045116,-0.34364343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,76,2020.0,1.0,31,27,8,0,0.0,2,1.0,55.0,45.0,0.0,121.0,91,-2.7283478,-1.7254426,1.8010304,-0.22962503,-1.5639918,-1.3724495,7.6734605,-2.8680642,-1.3184453,3.2014995,-6.218033,7.8795075,-0.9985069,-6.289484,2.7412558,-0.34839156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,4.0
0.0,136,2020.0,10.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,121.0,77,3.3642855,-1.764465,2.7721906,-0.4460202,1.3968399,-0.3795179,3.0666938,-1.6633141,-2.2245414,1.4312232,-1.8512926,1.4530364,-1.3293122,-2.4724164,-2.0449166,1.5219746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43,2020.0,2.0,39,43,6,0,0.0,0,1.0,60.0,40.0,0.0,97.0,47,0.55179495,-5.0805244,1.3859999,2.167566,-1.2663049,6.536977,5.9005084,1.8407774,-5.6211977,-0.93338203,-2.4856148,-1.5705419,0.94168794,-2.769754,2.5843544,-0.42740995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,71,2020.0,2.0,35,7,7,0,0.0,0,1.0,40.0,30.0,30.0,170.0,15,-2.8879266,2.77585,3.7854714,-0.05472238,-0.12469473,5.898753,7.14151,-3.333995,-3.5644946,-1.1780431,-7.2765465,0.9115982,0.09869703,-3.6796527,-0.65123284,-2.1358638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,59,0.8164586,1.929759,0.7896658,-0.37591782,-0.7384674,1.7428026,5.232003,-2.1677089,-0.6877804,-0.56204915,-0.3398575,3.5868332,-1.1055775,-0.4406739,-0.13591689,-1.2629013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,48,0.8464705,1.8641281,0.78614694,-0.4079138,-0.7429561,1.6820328,5.2358894,-2.1350954,-0.72265494,-0.56876266,-0.40188247,3.5866892,-1.0476465,-0.39549202,-0.061603673,-1.3215287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0
2.0,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,54,2.26774,-1.9652333,5.7701306,-1.9438498,2.4274485,4.1520643,3.7020562,-1.2472196,-3.2225418,-1.7863487,1.4382803,1.6215193,1.8400421,-0.20066306,-0.316782,1.7728152,0.0,1.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0241666666666666,1.0,0.7142857142857143,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,68,0.85368407,1.9091015,0.7386611,-0.3995801,-0.74603987,1.6819705,5.214838,-2.1533992,-0.66086364,-0.6168605,-0.43105462,3.627553,-1.0882909,-0.46834797,-0.14880957,-1.3070326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.13069214,-5.3899956,2.8794181,-2.1361985,0.27508098,2.0584898,2.6552958,-0.31481004,-2.8007169,-2.3530455,-3.3360806,4.5081863,2.1982188,-1.8371081,1.0978285,-0.64195246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.3520664,-5.391287,2.5367708,-2.2060857,-0.19135529,2.0598364,2.411316,-0.19774553,-3.3018067,-1.9366751,-2.6902213,5.032324,2.1094124,-1.0950218,0.95326877,-0.82865024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.1161526,-5.344681,2.827096,-2.1318722,0.28372997,2.0724454,2.6627545,-0.31494302,-2.8397179,-2.350071,-3.3790312,4.455579,2.1978693,-1.8103305,1.0832393,-0.6562934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,1,528.0,0,1.0,100.0,0.0,0.0,195.0,117,0.20611751,-5.3628135,2.895327,-2.0959888,0.30116156,1.9997134,2.6654646,-0.20213577,-2.7140326,-2.3435137,-3.3892443,4.422659,2.1976056,-1.8563384,1.1243258,-0.69305676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,103,0.19297753,-5.419674,2.9438124,-2.146205,0.31004417,2.0450912,2.7104568,-0.29609045,-2.7092915,-2.4047644,-3.4343135,4.450281,2.2469957,-1.8854904,1.1604227,-0.76907784,1.329661348854758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,5.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,102,0.1773612,-5.3064995,2.867734,-2.154891,0.23557718,2.0525773,2.6845167,-0.23647949,-2.8697596,-2.3475187,-3.331359,4.5823135,2.2038422,-1.8796475,1.0960023,-0.6232353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,102,0.25146076,-5.3128133,2.8033557,-2.0961075,0.24555111,2.0060678,2.7289453,-0.25045618,-2.842125,-2.3005998,-3.3692186,4.580206,2.252466,-1.8238983,1.1194645,-0.649224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0
345.0,66,2020.0,3.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,104,0.27846125,-5.2705574,2.5899415,-2.124195,0.016499802,1.94396,2.4510274,-0.23688921,-3.0882506,-1.9994514,-2.8974137,4.8519278,2.1637897,-1.3282504,1.1076478,-0.6840304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,31,2019.0,10.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,68,0.9020102,1.889484,0.73141503,-0.39805627,-0.6702156,1.6763761,5.2401686,-2.0729752,-0.67537737,-0.5579146,-0.37402362,3.6181917,-1.0645944,-0.42263645,-0.15043992,-1.2608958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,66,2020.0,12.0,47,23,13,0,0.0,0,1.0,70.0,30.0,0.0,99.0,99,1.7612989,-2.3464956,3.6106997,-4.1856546,0.36742955,1.1511936,7.264496,-1.7901086,-3.934774,5.2221136,-2.205833,-3.3700578,-2.5873723,1.1650796,0.08566426,-1.4831104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422.0,112,2020.0,1.0,99,12,14,1,2040.0,0,1.0,80.0,20.0,0.0,169.0,44,-1.4571786,0.49399775,1.7325655,-1.3084253,3.6806886,1.8991195,5.610281,-3.5070088,0.8841595,2.2756302,-2.8956733,-1.0026579,-2.8199978,-1.3104441,-2.1827056,-1.9894214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,9.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,78,0.8310709,1.9373044,0.79882044,-0.44049388,-0.7080964,1.6760888,5.231347,-2.1461213,-0.66930354,-0.6023468,-0.4002454,3.6356564,-1.0997926,-0.39997846,-0.09659757,-1.3176917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,31,2019.0,9.0,61,44,8,0,0.0,0,1.0,60.0,40.0,0.0,82.0,79,0.8276164,1.8628416,0.7679796,-0.3779137,-0.71137524,1.678916,5.27073,-2.167045,-0.6487002,-0.53703034,-0.34226528,3.5794017,-1.0696614,-0.43528736,-0.128255,-1.2455738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,31,2020.0,5.0,108,16,7,0,0.0,0,1.0,70.0,30.0,0.0,131.0,46,-4.6558504,-1.1424115,3.250837,-4.533253,3.6344411,0.5958008,6.764433,-3.2382603,-1.8668609,3.6799407,1.8901252,0.19379787,-0.46655566,0.3001954,2.2827578,0.042888734,0.6812657296632041,16.0,522.0,32.625,522.0,32.625,401.0,0.0625,3.0665625,1.0,1.0,0.65881,0.0,0.0,0.0,0.0,0.0,1358.0,2.0,0.0,24.0
3.0,77,2020.0,2.0,37,33,9,1,0.0,0,0.0,60.0,40.0,0.0,97.0,48,2.8008165,-3.7402568,8.776182,-0.55244064,0.98695195,5.769355,4.5585585,1.3494465,2.4284785,-1.3010317,-1.3776686,4.9795966,-0.22161998,-2.5723453,4.343048,-5.4508166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
